seller_id|proba_churn|dt_ref
2235cf78d3e2073a88146a9cb60f0dd0|0.8872376931712739|2020-10-06
229c3efbfb0ea2058de4ccdfbc3d784a|0.008739616764380951|2020-10-06
232a6014e7b10cba61c6c2b2ea6bb4b0|0.050665133676712826|2020-10-06
23613d49c3ac2bd302259e55c06c050c|0.9863775338435496|2020-10-06
236585a4ddb5fea9fa40233e2249ed91|0.12775235027371531|2020-10-06
238fac594e170b59c6d228f5a4f4f1d9|0.010780255916238372|2020-10-06
23d7c96d4a1160db1c726b248601b25a|5.773637880340002e-05|2020-10-06
23ff42c4bf1f8f16cddb19d8b972974a|0.8133333321468497|2020-10-06
244b04680fdbded0acf5aebd9c92b44a|0.08265337172046962|2020-10-06
244c2f1bff6afe1f2eaf9bfe9b2aed38|0.000285193077346363|2020-10-06
2528513dd95219a6013d4d05176e391a|0.00017231095388388297|2020-10-06
2528744c5ef5d955adc318720a94d2e7|0.6309316712421396|2020-10-06
253c025bab43881055aeecde5e2d8b77|0.10005772676477712|2020-10-06
259f7b5e6e482c230e5bfaa670b6bb8f|0.003847558374510421|2020-10-06
25c5c91f63607446a97b143d2d535d31|5.630785217250963e-06|2020-10-06
25cf099de44674fde97473224f9d59ab|0.018769873718604304|2020-10-06
25debeafbce801fdd479539350185eee|0.5850383981930153|2020-10-06
25e6ffe976bd75618accfe16cefcbd0d|1.3888047757562897e-05|2020-10-06
26785a546900236d66f2e4197c211158|0.011484829928765952|2020-10-06
26bad72add1f86e08a776ce4ffdaf1ca|0.42632858320838546|2020-10-06
26d8a1c7c75d513045798992ead43aa2|0.007955495034589704|2020-10-06
270297ead4c65a6cd2593960d2af6b21|0.35022476675810865|2020-10-06
2709af9587499e95e803a6498a5a56e9|0.9358858404129418|2020-10-06
270d3ef21830ad0ecf3a6c53d08a533a|0.7929542060358897|2020-10-06
272f092de69afedd4d2969440b37f18f|0.9956503445477031|2020-10-06
2745f798279e0ed033addcc1474776d7|0.00025137401555203347|2020-10-06
27a56ff04b34c2ba34ce6ba4d3b9d616|0.5344241595282511|2020-10-06
282f23a9769b2690c5dda22e316f9941|6.374823697375037e-07|2020-10-06
28ea411b354f14b1a494be4e79f0ce02|0.00985753725097874|2020-10-06
28fb0829fd777877cdc350d25cb5bd5b|0.16997797119728097|2020-10-06
293dee954235e4e4e43f129313625ebe|0.14113761878156655|2020-10-06
2953ce3a88f5e3c3b696d77fc9e4c8eb|0.9100625655359734|2020-10-06
2a1348e9addc1af5aaa619b1a3679d6b|0.0010581844803303397|2020-10-06
2a261b5b644fa05f4f2700eb93544f2c|0.016627724564568427|2020-10-06
2a50b7ee5aebecc6fd0ff9784a4747d6|0.3876825053604964|2020-10-06
2a5b78b41cd05baeac8df54c6606b92c|0.6986703790046268|2020-10-06
2a61c271b1ac763450d846849783e922|0.017696212929014916|2020-10-06
2a6fbeaa7ab9e5d59a35841a8da71ce4|0.035361838429564904|2020-10-06
2a7c6c0b0d5efde2bf75ec1e1cec2d41|0.0627834842974952|2020-10-06
2a7dc43cecabf23403078e2188437d1d|0.0007908367390471599|2020-10-06
2a84855fd20af891be03bc5924d2b453|0.01384957829822624|2020-10-06
2aa3443d7bf9d9bb11133f420d75e083|0.29056589847966263|2020-10-06
2addf05f476d0637864454e93ba673d5|0.00642490591197976|2020-10-06
2b03ac196f5ed62ac483960fe0fa3b65|0.016461092624414475|2020-10-06
2b1a40c1daabc6ca280c4b815c101841|0.24518450493899627|2020-10-06
2b3e4a2a3ea8e01938cabda2a3e5cc79|0.18216227362389978|2020-10-06
2b5ed0c9139dae8883a200dfcb272ece|0.9745602143496641|2020-10-06
2bd05d410a8fd26dc4184a15f4f2f588|0.2727316109172636|2020-10-06
2be17df1c49978426251562096c3cc09|0.0004543609953139897|2020-10-06
2bf6a2c1e71bbd29a4ad64e6d3c3629f|0.04554430855148388|2020-10-06
2c3d56f92f360fb89d849b84e8f50eae|0.11539723479613634|2020-10-06
2c4c47cb51acd5ea5db5e0ae0e26542a|0.18395761855478365|2020-10-06
2c54051840f19eca309a5423cf22df36|0.411520812946742|2020-10-06
2c9e548be18521d1c43cde1c582c6de8|1.086980207866875e-05|2020-10-06
2d2c62bef4c8ba0dd74e0e228e808539|0.037758013910216645|2020-10-06
2d50d6282f8aa2257819a77bfaa0efe0|6.958171993824595e-06|2020-10-06
2dee2ce60de9709b1a24083217181a1f|0.00010574629767067567|2020-10-06
2e13c71026e1a39ba5cc1b86dcb679aa|0.6019078220311509|2020-10-06
2e1a7d075abe038c1b2743005fe42ff1|0.026357988021742145|2020-10-06
2e1c9f22be269ef4643f826c9e650a52|1.0484594116122874e-05|2020-10-06
2e3be8a987a30d7544dbbda6861cc14e|0.28287623917600224|2020-10-06
2e90cb1677d35cfe24eef47d441b7c87|2.0976600035592174e-05|2020-10-06
2ec6e37d992a95eaddb3369dcbcc76d9|0.9163328872519642|2020-10-06
2ee0a0689f2f6a72f35a7cb6033f6e7e|0.08176975726777382|2020-10-06
2f1e7b90e01d9f086cbcb301c0c3d406|0.9560353904487001|2020-10-06
2f3d8b4c9e2ee165075331fea3f3095a|0.7911762471396373|2020-10-06
2f74af7a0ee5636f12c2336f9fffed47|0.483378820958992|2020-10-06
2fdde51ad3e12f297da656d4fbd5d0b5|0.9975743902599941|2020-10-06
2ff6b7bff164ef05590a52734e1296da|0.34542613560495694|2020-10-06
3078096983cf766a32a06257648502d1|6.352631230788759e-05|2020-10-06
30a2f535bb48308f991d0b9ad4a8c4bb|0.00010348417905414674|2020-10-06
30c7f28fd3a5897b2c82d152bb760c17|0.7345287047673401|2020-10-06
31344c16881c08a8a72c6d2eb29918c1|0.008858480049517338|2020-10-06
318f287a62ab7ac10b703ac37435a231|0.0015925504454560259|2020-10-06
31ae0774c17fabd06ff707cc5bde005f|0.9756868784090986|2020-10-06
31da954dc0855f2495c6310f70a2f931|0.03586158718344386|2020-10-06
325f3178fb58e2a9778334621eecdbf9|0.0025648553024377107|2020-10-06
32f83ffe11cd40f7adcf4eef171f52d9|0.3744364588971116|2020-10-06
3340ef1913fb70d28420f6ceb685c339|0.15446029561811506|2020-10-06
33576ec5412fb5905d876f12f33bfde6|0.000571596704100312|2020-10-06
3361277dc30b7cccdb0c286b24219756|0.008947571706649365|2020-10-06
33a17d60c64393351ebf1ef860f4e0f2|0.375742157318851|2020-10-06
33ac3e28642ab8bda860a2f693000e78|0.03615006088913263|2020-10-06
33c51922b6e3c16b24a8f28e5833c99d|0.006262858473137097|2020-10-06
34056b8b55c1775a22af2331670a799c|0.04573096644101183|2020-10-06
343e716476e3748b069f980efbaa294e|0.8079579653534212|2020-10-06
34d1ca11b242c0fee2c834ae8d788566|0.0684514362862899|2020-10-06
3504c0cb71d7fa48d967e0e4c94d59d9|0.8274161102818985|2020-10-06
35857757f553273b1056c1cabdace7fb|0.8130160507995837|2020-10-06
3586b8580d9c917874e053a1bb37b5ff|0.1713693078821577|2020-10-06
35fb511489d9ee3ee27a76debce9df06|0.9787695807317287|2020-10-06
36a968b544695394e4e9d7572688598f|0.026336580741550424|2020-10-06
37303482a42fb700d8d127e70a9cd6c8|0.23827090708722815|2020-10-06
373ee4a3a775a733770ca3f790b8b9ac|0.007692850847775379|2020-10-06
37515688008a7a40ac93e3b2e4ab203f|3.768671840595381e-06|2020-10-06
376a891762bbdecbc02b4b6adec3fdda|0.0001255281195613844|2020-10-06
3771c85bac139d2344864ede5d9341e3|0.1654498929514215|2020-10-06
3785b653b1b82de85ab47dd139938091|0.915721913331631|2020-10-06
37be5a7c751166fbc5f8ccba4119e043|0.025257908141801778|2020-10-06
37dd29b36c458d82f74a953c40c43645|0.10535003259200795|2020-10-06
38102b031c2a15e54623d711bfc753d3|0.9474900576552147|2020-10-06
381c83fdca332ea6afd896da20bf6e4a|1.6348504435682955e-05|2020-10-06
38874e327ce94d11390b96eb42d61928|0.9990752422029738|2020-10-06
38af8acfd46ac4a7bf754e8ca6736664|0.012129418015310785|2020-10-06
38e679b9e0064cd94c6f035707344dae|0.9998132184590474|2020-10-06
38e6dada03429a47197d5d584d793b41|0.4099220193503265|2020-10-06
38f276ca6e7cc95a6d1bb55ac9e5550f|0.782677870844841|2020-10-06
391fc6631aebcf3004804e51b40bcf1e|0.000211802221998905|2020-10-06
392e0502231ae2f8b29994ef6398cd77|0.37466179506338215|2020-10-06
3969863bb8af7f72580b3b1ffd3a17b3|0.000580608877322253|2020-10-06
39c763cca83e654764b7a4a650fb9b7c|0.259730040003399|2020-10-06
39d54ff918774174706fb065d7f9dc07|0.10084126960571449|2020-10-06
3a1a1fec38dd360f15fc912e821e169d|0.5535299355612204|2020-10-06
3a490ba60afa30ece0e7d50cfe74a4f0|0.0774051677424271|2020-10-06
3a734b715d333a2588a3d54a0c9b8746|0.6077171411897859|2020-10-06
3a79f35a2344ede41af21267f61d5ec6|0.8259703563215328|2020-10-06
3ade81dab5a172b88e1871c28ae05260|0.03524388191022538|2020-10-06
3b15288545f8928d3e65a8f949a28291|0.026077726448633043|2020-10-06
3b872fd4747f01cc56206f2934198618|0.7886039533920506|2020-10-06
3bb548e3cb7f70f28e3f11ee9dce0e59|0.01226591708060682|2020-10-06
3bdff180c7e1f6551a643b99c265a120|0.0002752166679922477|2020-10-06
3be634553519fb6536a03e1358e9fdc7|6.0804605069983635e-05|2020-10-06
3c03b12bab54d8b37d79d914bfdb1aa0|0.5802662281948981|2020-10-06
3c487ae8f8d7542beff5788e2e0aea83|0.017656814234961907|2020-10-06
3c4e0452bff7a2a788179488d3d77032|0.0013861689520473237|2020-10-06
3c7c4a49ec3c6550809089c6a2ca9370|9.195417771353008e-05|2020-10-06
3ca08eeb8d5595949fed424bd3677742|0.1023362403616059|2020-10-06
3d39fbf22a665714baf62fae36029e23|0.01811080464596665|2020-10-06
3d4b1ae7539303b5704493798893e82c|0.043678276204031155|2020-10-06
3d621842b2ed28e2b474132480edac3c|0.5927606200727225|2020-10-06
3d62f86afa7c73be2628a3be1423f5a0|0.09536843870359406|2020-10-06
3d871de0142ce09b7081e2b9d1733cb1|5.848873492192793e-07|2020-10-06
3db66a856d18a9cba7c9241fc5221c50|0.4246510939590567|2020-10-06
3dbbce181edfaa4a597ec858c382d2ec|0.15765993613274584|2020-10-06
3df020b72d3d44b3af9d110fa3940b65|0.0007850909315118379|2020-10-06
3dfd3dc96f7f8598eca74e9ac8a2fa31|0.10441470149227634|2020-10-06
3ea00e1dea2b0659dbaf654735929220|0.9922604512660659|2020-10-06
3f0e48d209018b466fcd3bb4ccfeb520|0.24722346209088378|2020-10-06
3f2af2670e104d1bcb54022274daeac5|0.10998776985705423|2020-10-06
3f3486b61f45078d4f31ee5e43d8c5bb|0.016261917915787256|2020-10-06
3f995f07c49d0d55a99d5c54957f7d81|0.9820625724512672|2020-10-06
3fd1e727ba94cfe122d165e176ce7967|0.02888574888550405|2020-10-06
403aa86912527d730337ffcb0fb096ab|0.09301337196227655|2020-10-06
4049512728d969bec69f84088b012416|0.026067550843265026|2020-10-06
404e1ba01358af4cd63f679b2c4d1fa1|0.5058297382872237|2020-10-06
406822777a0b9eb5c50e442dd4cd3ec5|0.004125444246063925|2020-10-06
40d54b51e962dbe09cabbcfd33298dee|0.5169203757335276|2020-10-06
412a4720f3e9431b4afa1476a1acddbe|0.4429729597969398|2020-10-06
4170f6a9367e6b5d6401d03ce6d54569|0.00717028795085436|2020-10-06
41ab63a91b8b264e8c8780368bf1dd5b|0.1896486125917226|2020-10-06
41b39e28db005d9731d9d485a83b4c38|0.0022838581106359944|2020-10-06
41c2bad7229b0c25e6becf179ebf63ff|0.008517216415146564|2020-10-06
4200ddf1967c5e41e48db62bc6d4b5ac|0.004320288438129588|2020-10-06
42bde9fef835393bb8a8849cb6b7f245|0.026505501023527927|2020-10-06
4305fe92735c8a43d154ff6dd2b8d927|0.8892722682363777|2020-10-06
431af27f296bc6519d890aa5a05fdb11|0.00033642547230971966|2020-10-06
4324dd16853115efb0fd9d0d131ba6f4|0.7920301466470372|2020-10-06
432c37c9dfba871172ec162e20118b8c|0.0012242920274240668|2020-10-06
4371b634e0efc0e22b09b52907d9d469|0.00013887557825456256|2020-10-06
4391ea5c5990502176a1dcda44a2373d|0.05257027364258325|2020-10-06
43f8c9950d11ecd03a0304a49e010da6|1.5273689877126638e-05|2020-10-06
44073f8b7e41514de3b7815dd0237f4f|1.6607986340035142e-05|2020-10-06
440dd6ab244315c632130ecfb63827b1|0.07644173478405765|2020-10-06
44f091b5abab8018f682fce8124b85e5|0.39280787716526705|2020-10-06
45213867cefbf2cd4c6177e10216a951|0.13584823265363508|2020-10-06
4559697a8f7e637227c2eeaed843baff|0.9863573285151398|2020-10-06
458c6fa920810ce2492da71bc26d9eec|0.8791767259921291|2020-10-06
45d33f715e24d15a6ccf5c17b3a23e3c|0.0064168727056035215|2020-10-06
46dc3b2cc0980fb8ec44634e21d2718e|0.5687309320892375|2020-10-06
