nr_partition_year|nr_partition_month|nr_partition_day|dt_ref|seller_id|seller_receita_ciclo|seller_qt_pedidos_ciclo|seller_ticket_medio_ciclo|seller_qt_item_ciclo|seller_qt_item_dist_ciclo|seller_recencia_ciclo|seller_tempo_medio_entrega|seller_qt_ativacao_ciclo|seller_qt_dias_ativacao_ciclo|seller_qt_venda_AC|seller_qt_venda_AL|seller_qt_venda_AM|seller_qt_venda_AP|seller_qt_venda_BA|seller_qt_venda_CE|seller_qt_venda_DF|seller_qt_venda_ES|seller_qt_venda_GO|seller_qt_venda_MA|seller_qt_venda_MG|seller_qt_venda_MS|seller_qt_venda_MT|seller_qt_venda_PA|seller_qt_venda_PB|seller_qt_venda_PE|seller_qt_venda_PI|seller_qt_venda_PR|seller_qt_venda_RJ|seller_qt_venda_RN|seller_qt_venda_RO|seller_qt_venda_RR|seller_qt_venda_RS|seller_qt_venda_SC|seller_qt_venda_SE|seller_qt_venda_SP|seller_qt_venda_TO|seller_vl_agro_industria_e_comercio_ciclo|seller_vl_alimentos_bebidas_ciclo|seller_vl_artes_ciclo|seller_vl_artigos_de_festas_ciclo|seller_vl_audio_ciclo|seller_vl_automotivo_ciclo|seller_vl_bebes_ciclo|seller_vl_beleza_saude_ciclo|seller_vl_brinquedos_ciclo|seller_vl_cama_mesa_banho_ciclo|seller_vl_casa_ciclo|seller_vl_cds_dvds_musicais_ciclo|seller_vl_cine_foto_ciclo|seller_vl_climatizacao_ciclo|seller_vl_construcao_ciclo|seller_vl_cool_stuff_ciclo|seller_vl_eletrodomesticos_ciclo|seller_vl_eletronicos_ciclo|seller_vl_eletroportateis_ciclo|seller_vl_esporte_lazer_ciclo|seller_vl_fashion_ciclo|seller_vl_ferramentas_jardim_ciclo|seller_vl_flores_ciclo|seller_vl_industria_comercio_e_negocios_ciclo|seller_vl_instrumentos_musicais_ciclo|seller_vl_la_cuisine_ciclo|seller_vl_livros_ciclo|seller_vl_malas_acessorios_ciclo|seller_vl_market_place_ciclo|seller_vl_moveis_ciclo|seller_vl_musica_ciclo|seller_vl_papelaria_ciclo|seller_vl_informatica_ciclo|seller_vl_perfumaria_ciclo|seller_vl_pet_shop_ciclo|seller_vl_portateis_ciclo|seller_vl_relogios_presentes_ciclo|seller_vl_seguros_e_servicos_ciclo|seller_vl_sinalizacao_e_seguranca_ciclo|seller_vl_telefonia_ciclo|seller_vl_utilidades_domesticas_ciclo|seller_valor_pgmt_boleto_ciclo|seller_valor_pgmt_credit_card_ciclo|seller_valor_pgmt_debit_card_ciclo|seller_valor_pgmt_not_defined_ciclo|seller_valor_pgmt_voucher_ciclo|seller_tx_ativacao_ciclo|seller_receita_vida|seller_idade_base|seller_qt_pedidos_vida|seller_qt_item_dist_vida
2018|01|01|2018-01-01|6cd68b3ed6d59aaa9fece558ad360c0a|2345.49|35|67.01|37|21|1.16|11.71|3|23|0|0|1|0|1|1|0|0|1|0|11|1|1|0|0|0|1|1|5|0|0|0|1|2|1|9|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|27.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1652.4000000000005|0.0|0.0|0.0|524.5|0.0|0.0|0.0|0|0.0|0|0.0|0.0|36.9|135.79|2072.0|0.0|0.0|137.7|0.25|8863.08|339.26|116|41
2018|01|01|2018-01-01|6d22a1fcebb6dd08c9cd90b92a93e8d0|296.3|6|49.38|7|5|23.89|13.77|3|6|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|2|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|169.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|126.69999999999999|0.0|0|0.0|0|0.0|0.0|0.0|99.8|196.5|0.0|0.0|0.0|0.065|341.2|124.8|8|5
2018|01|01|2018-01-01|6d66611d7c44cc30ce351abc49a68421|2593.0|30|86.43|30|21|8.43|13.13|3|18|0|0|0|0|1|0|1|0|0|1|3|0|1|0|0|0|1|0|3|1|1|0|2|1|1|13|0|0.0|0.0|0.0|0.0|0.0|49.9|39.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|699.1999999999999|0.0|0.0|0.0|0.0|1611.3000000000006|0.0|0.0|0.0|72.9|0.0|0.0|0.0|0.0|0.0|119.8|0|0.0|0|0.0|0.0|0.0|742.2|1790.9|0.0|0.0|59.9|0.196|6463.5|332.67|71|36
2018|01|01|2018-01-01|6d803cb79cc31c41c4c789a75933b3c7|1563.4|11|142.13|12|8|9.5|13.74|3|10|0|0|0|0|0|0|0|0|1|0|1|0|0|0|1|0|0|0|2|1|0|0|0|0|0|6|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1563.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|270.0|1104.4|0.0|0.0|189.0|0.109|3142.1|159.98|24|14
2018|01|01|2018-01-01|6d988d6174a2c27441597174f8905515|18.95|1|18.95|1|1|48.58|15.4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|18.95|0.0|18.95|0.0|0.0|0.0|0.011|71.44|273.34|3|3
2018|01|01|2018-01-01|6dd7dce75cd55c1ce255dc38d9f0cd46|75.0|1|75.0|1|1|14.38|12.22|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|75.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|75.0|0.0|0.0|0.0|0.07|75.0|14.38|1|1
2018|01|01|2018-01-01|6df688df543f90e9b38f4319e75a9d88|226.62|5|45.32|7|4|39.61|5.38|2|4|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|226.61999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|226.62|0.0|0.0|0.0|0.043|1891.76|334.45|39|23
2018|01|01|2018-01-01|6e864f5c4669eff3d98140a07cc50202|32.91|2|16.46|2|2|40.84|4.38|2|2|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|15.0|0.0|0.0|0.0|0.0|0.0|17.91|0.0|0.0|0|0.0|0|0.0|0.0|0.0|15.0|17.91|0.0|0.0|0.0|0.022|541.14|151.44|7|4
2018|01|01|2018-01-01|6ec1a01e866584bb679eb9b098345919|1100.18|9|122.24|9|6|21.53|17.82|3|9|0|0|0|0|1|0|1|0|0|0|1|0|0|1|0|0|0|0|3|0|0|0|0|0|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1100.18|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|738.21|361.97|0.0|0.0|0.0|0.098|1632.51|178.3|17|9
2018|01|01|2018-01-01|6edacfd9f9074789dad6d62ba7950b9c|2329.3|33|70.58|37|28|3.23|10.61|3|19|0|0|0|0|2|0|0|3|0|0|4|0|0|1|0|0|1|1|6|0|0|0|1|1|0|17|0|0.0|0.0|0.0|0.0|0.0|216.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|26.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|39.9|1488.2000000000003|0.0|29.9|0.0|0.0|0.0|0|0.0|0|0.0|0.0|527.9|179.7|2087.8|0.0|0.0|61.8|0.207|9317.8|348.37|145|102
2018|01|01|2018-01-01|6f892e20a171e98efe17fdb971ff319b|3259.9|25|130.4|31|4|27.61|18.24|3|16|0|1|0|0|6|0|0|0|0|2|6|0|0|1|1|2|1|0|6|0|0|0|0|0|1|4|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|3259.9000000000015|0.0|1056.7|2132.3|70.9|0.0|0.0|0.174|6049.0|157.29|41|5
2018|01|01|2018-01-01|6fc26fe110feebd80a433e1f012a84f9|767.0|5|153.4|13|4|38.38|7.57|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|11|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|767.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|767.0|0.0|0.0|0.0|0.043|2901.89|336.65|21|11
2018|01|01|2018-01-01|6fd52c528dcb38be2eea044946b811f8|3269.45|29|112.74|41|26|1.15|18.87|3|18|0|0|0|0|1|0|0|5|0|0|4|0|0|2|0|0|0|0|9|3|0|0|0|1|0|16|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3269.4500000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|355.49|2610.91|0.0|0.0|303.05|0.196|3573.89|135.27|33|28
2018|01|01|2018-01-01|7008613ea464bad5cb9b83456e1e6a8f|984.2|20|49.21|27|5|4.33|14.16|3|15|0|0|0|0|1|0|1|0|0|0|4|0|0|0|0|0|0|0|4|0|0|0|1|1|0|15|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|984.1999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|407.3|576.9|0.0|0.0|0.0|0.163|5578.6|446.79|82|15
2018|01|01|2018-01-01|700f03c207639c22d933381ff60b35c2|809.88|3|269.96|3|2|32.24|26.31|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|809.88|0|0.0|0|0.0|0.0|0.0|0.0|809.88|0.0|0.0|0.0|0.033|1189.86|450.08|4|3
2018|01|01|2018-01-01|701938c450705b8ae65fc923b70f35c7|1649.55|6|274.93|15|5|13.28|8.41|3|5|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|12|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1649.5500000000002|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|109.97|1539.58|0.0|0.0|0.0|0.054|10779.59|338.14|65|9
2018|01|01|2018-01-01|7040e82f899a04d1b434b795a43b4617|4454.1|79|56.38|89|35|5.31|11.11|3|28|0|1|0|0|3|3|4|3|0|0|10|1|0|1|0|4|0|1|5|0|0|0|6|1|0|46|0|0.0|0.0|0.0|0.0|625.8999999999996|0.0|0.0|0.0|479.5|0.0|0.0|0.0|0.0|0.0|119.69999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|179.8|0.0|0.0|144.3|982.6999999999998|0.0|0|0.0|0|0.0|727.0999999999997|1195.1000000000001|1164.6|3148.2|19.9|0.0|121.4|0.304|4673.8|109.3|88|39
2018|01|01|2018-01-01|70849ca4f400aaabb62cb7462a6f1428|254.97|3|84.99|3|2|15.2|20.26|1|2|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|254.96999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|254.97|0.0|0.0|0.0|0.116|254.97|17.24|3|2
2018|01|01|2018-01-01|709e16e2b25c7474d980076c6bfc4806|833.9|13|64.15|14|10|11.17|9.99|3|13|0|0|0|0|1|0|1|1|0|0|1|0|0|0|0|0|0|1|2|0|0|0|0|1|0|6|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|753.0999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|43.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|36.9|0.0|0|0.0|0|0.0|0.0|0.0|0.0|833.9|0.0|0.0|0.0|0.166|833.9|78.4|13|10
2018|01|01|2018-01-01|70a12e78e608ac31179aea7f8422044b|5107.79|45|113.51|52|36|1.93|16.11|3|25|1|0|0|0|5|1|3|0|1|0|4|0|0|0|0|2|0|2|9|3|0|0|5|0|0|16|0|0.0|0.0|0.0|0.0|223.0|45.0|0.0|238.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|360.0|0.0|248.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2244.8899999999994|0.0|0.0|0|0.0|0|0.0|1748.9|0.0|715.0|4117.79|79.0|0.0|196.0|0.272|17007.03|348.3|220|85
2018|01|01|2018-01-01|70eea00b476a314817cefde4aad4f89a|6746.5|27|249.87|30|14|2.41|14.81|3|18|0|0|0|0|2|0|1|0|1|1|2|0|0|0|0|1|0|2|4|0|0|0|2|5|0|9|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5379.0|0.0|444.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|560.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|363.0|2977.5|3769.0|0.0|0.0|0.0|0.196|14044.5|325.34|44|18
2018|01|01|2018-01-01|71039d19d4303bf9054d69e9a9236699|2289.0|19|120.47|20|16|4.33|10.76|3|14|0|2|0|0|2|0|0|0|0|1|2|0|0|0|0|0|0|1|4|0|0|0|0|0|0|8|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|284.90000000000003|0.0|0.0|0.0|0.0|0.0|0.0|654.6|0.0|0.0|0.0|1349.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|702.5|1586.5|0.0|0.0|0.0|0.169|2289.0|82.84|19|16
2018|01|01|2018-01-01|710e3548e02bc1d2831dfc4f1b5b14d4|917.73|8|114.72|9|8|16.28|10.52|3|7|0|0|0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|6|0|0.0|0.0|0.0|0.0|0.0|99.99|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|129.99|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|687.75|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|110.99|806.74|0.0|0.0|0.0|0.076|11862.52|450.5|64|24
2018|01|01|2018-01-01|71271995e85f5b8530be99ed54a91b89|97.0|1|97.0|1|1|38.52|4.26|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|97.0|0.0|97.0|0.0|0.0|0.0|0.026|97.0|38.52|1|1
2018|01|01|2018-01-01|712e6ed8aa4aa1fa65dab41fed5737e4|17408.0|33|527.52|38|10|7.19|30.53|3|18|0|0|0|0|0|1|0|0|0|1|6|1|0|0|2|1|0|0|13|1|0|0|2|1|0|8|1|0.0|0.0|0.0|0.0|0.0|17408.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|3974.0|12745.0|0.0|0.0|689.0|0.196|25608.0|325.37|51|16
2018|01|01|2018-01-01|7142540dd4c91e2237acb7e911c4eba2|8154.02|74|110.19|79|71|10.91|14.22|3|25|0|0|0|0|6|1|1|2|4|0|16|0|2|1|0|1|1|5|4|0|0|0|3|4|0|28|0|0.0|0.0|0.0|0.0|0.0|5959.699999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2194.3200000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|1453.6|6485.72|59.9|0.0|154.8|0.272|15543.75|296.52|151|141
2018|01|01|2018-01-01|715bbd5ba4e6b74cb0d2f29eb45058b0|668.1|12|55.68|13|8|24.08|11.38|3|10|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|3|2|0|0|0|1|0|0|6|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|299.5|0.0|0.0|0.0|0.0|0.0|0|289.6|0|0.0|0.0|79.0|168.9|499.2|0.0|0.0|0.0|0.109|708.0|112.97|13|8
2018|01|01|2018-01-01|7178f9f4dd81dcef02f62acdf8151e01|13515.0|70|193.07|76|35|11.39|16.34|3|26|0|2|0|0|0|0|2|0|3|0|9|0|2|1|1|1|0|7|11|0|0|0|5|6|1|25|0|0.0|39.9|0.0|0.0|0.0|21.9|0.0|1529.1000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|34.9|1094.6|0.0|0.0|0.0|49.9|0.0|0.0|4417.4|0.0|0.0|0.0|0.0|0.0|0.0|9.9|655.1999999999998|5065.2|0.0|0|0.0|0|0.0|597.0|0.0|2590.3|10574.8|0.0|0.0|349.9|0.283|22002.5|285.08|131|46
2018|01|01|2018-01-01|71dc18fd8cbf5fd77f45dd8b427abb34|720.0|2|360.0|6|1|16.01|9.52|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|720.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|720.0|0.0|0.0|0.0|0.022|1080.0|320.45|4|1
2018|01|01|2018-01-01|7202e2ba20579a9bd1acb29e61fe71f6|1309.6|4|327.4|4|4|15.08|17.98|3|4|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|1309.6|0.0|459.8|849.8|0.0|0.0|0.0|0.043|5233.3|161.35|17|10
2018|01|01|2018-01-01|725af026f869236a8dd0ceb98564d156|313.03|2|156.52|2|2|30.6|15.32|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|313.03000000000003|0.0|313.03|0.0|0.0|0.0|0.028|313.03|70.52|2|2
2018|01|01|2018-01-01|725c32fa80c2faacc4fc88450d27314e|2453.37|30|81.78|31|12|16.61|10.59|3|22|0|0|0|1|1|1|1|1|1|0|4|0|0|0|0|1|0|2|1|0|0|0|2|1|0|14|0|0.0|0.0|0.0|0.0|0.0|0.0|134.9|0.0|2318.4700000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|694.85|1599.18|0.0|0.0|159.34|0.239|6063.33|348.46|69|24
2018|01|01|2018-01-01|7299e27ed73d2ad986de7f7c77d919fa|7962.72|71|112.15|77|33|3.29|12.15|3|25|0|0|0|0|5|0|3|2|2|1|14|1|0|0|0|0|0|4|12|0|0|0|5|3|2|23|0|0.0|260.0|120.0|0.0|0.0|0.0|0.0|0.0|1967.98|0.0|0.0|0.0|0.0|0.0|0.0|559.99|0.0|0.0|100.0|199.99|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|249.99|0.0|0.0|3819.779999999998|0.0|0.0|0|659.99|0|0.0|0.0|25.0|1425.97|6338.76|78.0|0.0|119.99|0.272|15933.61|297.53|206|50
2018|01|01|2018-01-01|729b2d09b2a0bdab221076327f13d050|101.9|4|25.48|4|3|32.24|12.88|1|4|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|2|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|63.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|38.099999999999994|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|101.9|0.0|0.0|0.0|0.085|101.9|47.26|4|3
2018|01|01|2018-01-01|729f06993dac8e860d4f02d7088ca48a|3603.7|11|327.61|13|7|12.0|10.16|3|9|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|2|0|8|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|484.70000000000005|0|0.0|0|0.0|0.0|3119.0000000000005|884.6|2319.2|0.0|0.0|399.9|0.098|10149.48|282.54|49|14
2018|01|01|2018-01-01|72bc2cce903c872fe376a8faaa81d237|1505.7|10|150.57|11|4|26.54|9.57|3|7|0|0|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|1|1|0|4|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1505.7000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|385.7|1120.0|0.0|0.0|0.0|0.076|1774.7|103.02|11|4
2018|01|01|2018-01-01|731ef20c231d9a7103a425e83fd91271|1692.0|2|846.0|3|1|64.12|11.94|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1692.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|0.0|1692.0|0.0|0.0|0.0|0.016|1692.0|64.28|2|1
2018|01|01|2018-01-01|73a63f72308aa20a46f4b1632018f196|508.8|3|169.6|5|2|12.07|10.15|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|508.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0.0|44.95|463.85|0.0|0.0|0.0|0.033|3191.55|288.06|13|6
2018|01|01|2018-01-01|744dac408745240a2c2528fb1b6028f3|4175.0|17|245.59|18|17|2.02|11.25|3|15|0|0|0|0|3|1|0|0|0|0|0|2|0|1|0|1|0|1|2|0|1|0|0|1|0|5|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|4175.0|0|0.0|0.0|0.0|0.0|4175.0|0.0|0.0|0.0|0.163|12955.0|253.09|49|49
